"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" Let them come in.";"unedited";"John Day";"Law-Tricks";"Day, John.  ""Law-Tricks."" <i>The Works of John Day, Now First Collected, with an Introduction and Notes. </i>Ed. A.H. Bullen. London: Chiswick Press, 1881. 1-91.  8; act 1 [normalized spelling].";"1604";"1604";"1604";"1604";"English";"[Lurdo:] [...] <span class=""quote"">I'll carry coals and you will, </span>no horns, I know the law.";"";"";"@001436_A04_D08 Law-Tricks";"";"WoTo#730015 carry coals";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Fulltext database";"@010001";"[Lurdo:] [...]<span class=""quote"">Ile carry coles and you wil, </span>no hornes, I know the law.";"Day, John.  ""Law-Tricks."" The Works of John Day, Now First Collected, with an Introduction and Notes. Ed. A.H. Bullen. London: Chiswick Press, 1881. 1-91.  8; act 1.";"   Hohl-Trillini Regula"
" Let them come in.";"unedited";"George Chapman";"May Day";"Chapman, George.  ""May Day."" The Plays of George Chapman. Ed. Thomas Marc Parrott. 4 vols. New York: Russell and Russell, 1961. The Comedies, Vol. 1, 163-232.  207; act 3, scene 3, lines 250-254.";"1604";"1604";"1604";"1604";"English";"[Quintiliano:] Why sir, because I entertained this Gentleman for my Antient, (being my dear friend and an excellent scholar) he takes pepper ith' nose and sneezes it out upon my Antient; now sir <span class=""quote"">(he being of an uncoal-carrying spirit)</span> falls foul on him, calls him gull openly [...].";"";"";"@001439_A04_D11 May Day";"";"WoTo#730015 carry coals";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"";"Fulltext database";"@010001";"[Quintiliano:] Why sir, because I entertaind this Gentleman for my Antient, (being my deare friend and an excellent scholler) he takes pepper ith' nose and sneeses it out vpon my Antient; now sir (he being of an vncole-carrying spirit) fals foule on him, cals him gull openly [...].";"Chapman, George.  May-Day. A witty comedie, diuers times acted at the Blacke Fryers. Written by George Chapman. London: John Browne, 1611.  53.";"   Hohl-Trillini Regula"
" Let them come in.";"unedited";"Thomas Heywood";"If You Know Not Me, You Know Nobody Part 2";"337-338 [normalized spelling].";"1604";"1604";"1604";"1604";"English";"[Leicester:] But (madam) ere that day come, <br>
<span class=""quote"">There will be many a bloody nose, ay, and and cracked crown; <br></span>
We shall make work for surgeons.";"";"#009014 Queen Anne's Men / #008007 LONDON_Curtain Theatre / #008016 LONDON_Boar's Head";"@001433_A04_D06 If You Know Not Me, You Know Nobody Part 2";"";"WoPh#031030 bloody noses cracked crown";"Work unmarked";"Author unmarked";"History play";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010000-1:165.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 165.";"[Leicester:] But (madam) ere that day come, <br>
<span class=""quote"">There will be many a bloody nose, I, and and crack'd crown; <br></span>
We shall make work for surgeons.";"Heywood, Thomas.  ""If You Know Not Me, You Know Nobody Part 2."" The Dramatic Works, Now First Collected with Illustrative Notes and  A Memoir of the Author in Six Volumes. London: John Pearson, 1874. Vol. 1, 249-352.  337-338.";"Reitzer Elliot"
" Let them come in.";"unedited";"John Day";"Law-Tricks";"Day, John.  ""Law-Tricks."" The Works of John Day, Now First Collected, with an Introduction and Notes. Ed. A.H. Bullen. London: Chiswick Press, 1881. 1-91.  15; act 1, scene 2.";"1604";"1604";"1604";"1604";"English";"[Joculo:] But madam, do you remember what a multitude of fishes we saw at sea? and I do wonder how they can all live by one another.<br>
[Emilia:] Why soul, as men do on the land,<span class=""quote""> the great ones eat up the little ones. </span>";"";"#009010 Children of the Queen's Revels / #008003 LONDON_Blackfriars";"@001436_A04_D08 Law-Tricks";"";"WoPh_NatAni#030733 big fish eat small fish";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"MQ_VERBAL_Generalization";"Shakespeare Studies";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"[Joculo:] But Madam, doe you remember what a multitude of fishes we saw at Sea? and I doe wonder how thea can all live by one another.<br>
[Emilia:] Why soole, as men do on the Land, <span class=""quote"">the great ones eate up the little ones. </span>";"Day, John.  Law-Trickes or, Who Would Have Thovght It. As it hath bene diuers times Acted by the Children of the Reuels. Written by Iohn Day. London: Richard More, 1608.  B3 recto.";"Danneck Martin"
" Let them come in.";"unedited";"George Chapman";"All Fools";"Chapman, George.  ""All Fools."" The Plays of George Chapman. Ed. Thomas Marc Parrott. 4 vols. New York: Russell and Russell, 1961. The Comedies, Vol. 1, 99-162.  142; act 4, scene 1, lines 24-26.";"1604";"1604";"1604";"1604";"English";"[Marc-Antonio:] <span class=""quote"">What eagles we are still, <br>
In matters that belong to other men,<br>
What beetles in our own!</span>";"";"#009010 Children of the Queen's Revels / #008003 LONDON_Blackfriars";"@001448_A04_D05 All Fools";"";"SuId_NatBir#030152 eagles noble spirit";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"MQ_VERBAL_Generalization";"Literary Studies";"@010080-7.
Koeppel, Emil.  Quellen-Studien zu den Dramen George Chapman's, Philip Massinger's, und John Ford's. Karl J. Trübner: Strassburg 1897.  7.";"[Marc-Antonio:] What Eagles we are still, <br>
In matters that belong to other men? <br>
What Beetles in our owne?";"Chapman, George.  Al fooles a comedy, presented at the Black Fryers, and lately before his Maiestie. Written by George Chapman. London: Thomas Thorpe, 1605.  G2 recto; act 4, scene 1, line 25.";"  Heeg Stefanie"
" Let them come in.";"unedited";"William Shakespeare";"Othello";"Shakespeare, William.  Othello.  Act 3, scene 3, line 40.";"1604";"1604";"1604";"1604";"English";"[Othello:] <span class=""quote"">Was not that Cassio parted from my wife? <br></span>
[Iago:] <span class=""quote"">Cassio, my lord? No, sure, I cannot think it </span>[...].";"";"";"@001437_A06_D22 Othello";"";"SuMe_GenMar#030153 suspected infidelity";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010006-5-6.
Williams, John Davis Ellis.  Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905.  5-6.";"";"";"  Heeg Stefanie"
" Let them come in.";"unedited";"William Shakespeare";"Othello";"Shakespeare, William.  Othello.  Act 3, scene 3, line 114. ";"1604";"1604";"1604";"1604";"English";"[Othello:] Indeed? Ay, indeed! <span class=""quote"">Discern'st thou aught in that? Is he not honest?<br></span>
[Iago:]<span class=""quote""> Honest, my lord?</span><br>
[Othello:] <span class=""quote"">Honest - ay, honest.</span><br>
[Iago:] <span class=""quote"">My lord, for aught I know.</span><br>
[Othello:] <span class=""quote"">What dost thou think?</span><br>
[Iago:] <span class=""quote"">Think, my lord? </span>[…] For <span class=""quote"">Michael Cassio, I dare be sworn<br> 
I think that he is honest.<br></span>
[…] <span class=""quote"">Men should be what they seem;<br>
Or those that be not, would they might seem none!<br></span>
[Othello:] <span class=""quote"">Certain, men should be what they seem.<br></span>
[Iago:] <span class=""quote"">Why then, I think Cassio's an honest man.</span>";"";"";"@001437_A06_D22 Othello";"";"SuMe#030154 apparent honesty";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Shakespeare Studies";"@010006-6./@006312-114.
Williams, John Davis Ellis. Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905. 6.";"";"";"  Heeg Stefanie"
" Let them come in.";"unedited";"William Shakespeare";"Othello";"Shakespeare, William.  Othello.  Act 2, scene 1, line 273. ";"1604";"1604";"1604";"1604";"English";"[Iago:] <span class=""quote"">Didst thou not see her paddle with the palm of his hand?</span>Didst not mark that?<br>
[Roderigo:] Yes, that I did. But that was but courtesy.<br>
[Iago:]<span class=""quote""> Lechery, by this hand! An index and obscure prologue to the history of lust and foul thoughts. </span>They met so near with their lips that their breaths embraced together.";"";"";"@001437_A06_D22 Othello";"";"SuMe_GenWom#030155 apparent lust";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Shakespeare Studies";"@010006-6.
Williams, John Davis Ellis.  Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905.  6.";"";"";"  Heeg Stefanie"
" Let them come in.";"unedited";"William Shakespeare";"Othello";"Shakespeare, William.  Othello.  Act 1, scene 3, line 335 etc.";"1604";"1604";"1604";"1604";"English";"[Othello:] [...] <span class=""quote"">Honest Iago </span>[...]. (act 1, scene 2)<br> <br>
[Cassio:] Good night, <span class=""quote"">honest Iago.</span>(act 2, scene 3)<br><br>
[Othello:] [...] <span class=""quote"">Honest Iago </span> My Desdemona must I leave to thee. (act 1, scene 3)<br><br>
[Othello:] [...] <span class=""quote"">Honest Iago, </span>that looks dead with grieving, / Speak. Who began this? On thy love, I charge thee. (act 2, scene 3)<br><br>
[Othello:] No. His mouth is stopped. <span class=""quote"">Honest Iago </span>hath ta'en order for 't. (act 5, scene 2)<br><br>
[Othello:] My friend, thy husband; honest, <span class=""quote"">honest Iago</span>. (act 5, scene 2)";"";"";"@001437_A06_D22 Othello";"";"SuMe#030154 apparent honesty";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Shakespeare Studies";"@010006-7./©006312-114.
Williams, John Davis Ellis.  Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905.  7.";"";"";"  Heeg Stefanie"
" Let them come in.";"unedited";"William Shakespeare";"Othello";"Shakespeare, William.  Othello.  Act 3, scene 3, lines 397-402.";"1604";"1604";"1604";"1604";"English";"[Othello:] I had been happy if the general camp,<br>
Pioners and all, had tasted her sweet body,<br>
So I had nothing known. O, now, forever<br>
Farewell the tranquil mind! Farewell content!<br>
<span class=""quote"">Farewell the plumèd troops and the big wars<br></span>
That makes ambition virtue! O, farewell!";"";"";"@001437_A06_D22 Othello";"";"WoPh_CulWar#030157 farewell glorious war";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Shakespeare Studies";"@010000/@010006-7.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909.";"";"";"   Hohl-Trillini Regula"
" Let them come in.";"unedited";"William Shakespeare";"Othello";"Shakespeare, William.  Othello.  Act 3, scene 4, line 41. ";"1604";"1604";"1604";"1604";"English";"[Othello:] Give me your hand. <span class=""quote"">This hand is moist, my lady.</span>";"";"";"@001437_A06_D22 Othello";"";"SuId_AbsLov#030001 moist hand arousal";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Shakespeare Studies";"@010006-7.
Williams, John Davis Ellis. Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905. 7.";"";"";"  Heeg Stefanie"
" Let them come in.";"unedited";"William Shakespeare";"Othello";"Shakespeare, William.  Othello.  Act 3, scene 3, line 454.";"1604";"1604";"1604";"1604";"English";"[Iago:] <span class=""quote"">Were they as prime as goats, as hot as monkeys</span> [...].";"";"";"@001437_A06_D22 Othello";"";"WoTo_NatAni#030158 goats and monkeys";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010006-7.
Williams, John Davis Ellis. Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905. 7.";"";"";"  Heeg Stefanie"
" Let them come in.";"unedited";"Thomas Dekker / Thomas Middleton";"The Honest Whore, or The Patient Man and the Honest Whore";"Dekker, Thomas and Thomas Middleton.  ""The Patient Man And The Honest Whore."" The Collected Works. Eds. Gary Taylor and John Lavagnino. Oxford: Clarendon Press, 2007. 280-327.  287; scene 1, lines 113-124.";"1604";"1604";"1604";"1604";"English";"[Hipolito:] <span class=""quote"">Cursed be that day for ever that robbed her</span> <br/>
Of breath, and me of bliss, henceforth let it stand <br/>
Within the Wizard's book -the calendar- <br/>
Marked with a marginal finger, to be chosen <br/>
By thieves, by villains, and black murderers, <br/>
As the best day for them to labour in. <br/>
If henceforth this adulterous bawdy world <br/>
Be got with child with treason, sacrilege, <br/>
Atheism, rapes, treacherous friendship, perjury, <br/>
Slander, (the beggar's sin) lies, (sin of fools) <br/>
Or any other damed impieties, <br/>
On i>Monday </i>let em be delivered [...].";"";"#009003 Admiral's Men / #008023 LONDON_Fortune Playhouse";"@001431_A04_D04 The Honest Whore Part 1";"";"SuId#031046 curse the day";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"";"Shakespeare Studies";"@010000-1:110.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 110.";"[Hipolito:] Curst be that day for ever that robd her <br/>
Of breath, and me of blisse, hencefoorth let it stand <br/>
Within the Wizardes booke (the kalendar) <br/>
Markt with a marginall finger, to be chosen <br/>
By theeves, by villaines, and blacke murderers, <br/>
As the best day for them to labour in. <br/>
If hence foorth this adulterous bawdy world <br/>
Be got with childe with treason, sacrilege, <br/>
Atheisme, rapes, treacherous friendship, periurie, <br/>
Slaunder, (the beggars sinne) lies, (sinne of fooles) <br/>
Or anie other damnd impieties, <br/>
On <i>Monday </i>let em be delivered [...].";"Dekker, Thomas and Thomas Middleton.  The Honest Whore, With The Humours of the Patient Man, and the Longing Wife. London: by V. S. for John Hodgets, 1604.  A3 verso.";"Reitzer Elliot"
" Let them come in.";"unedited";"William Shakespeare";"King Lear";"Shakespeare, William.  King Lear.  Act 5, scene 3, lines 313-319.";"1605";"1605";"1605";"1605";"English";"[Lear:] <span class=""quote"">Lend me a looking glass. <br/>
If that her breath will mist or stain the stone, <br/>
Why, then she lives. <br/></span>
[...]<span class=""quote""> This feather stirs. She lives.</span>";"";"#009001 King's Men / #008001 LONDON_Globe Theatre";"@001486_A05_D08 King Lear";"";"SuMe#670053 looking glass breath";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Shakespeare Studies";"@010000-1:116.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 116.";"";"";"Reitzer Elliot"
" Let them come in.";"unedited";"William Shakespeare";"King Lear";"Shakespeare, William.  King Lear.  Act 1, scene 4, lines 220-223.";"1605";"1605";"1605";"1605";"English";"[Fool:] For you know, nuncle, <br>
<span class=""quote"">The hedge-sparrow fed the cuckoo so long, <br></span>
That it's had it head bit off by it young. <br>
So out went the candle, and we were left darkling.";"";"";"@001486_A05_D08 King Lear";"";"WoPh_NatBir#032135 hedgesparrow feeding cuckoo";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"MQ_VERBAL_Verb / MQ_ANOMALY_Poetryswitch";"Shakespeare Studies";"@010000";"";"";"   Hohl-Trillini Regula"
